[22/Jun/2025:20:16:11 +0000] - 200 200 - GET https campusvirtual2.com "/pix/moodlelogo.png" [Client 162.158.127.149] [Length 17293] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "https://campusvirtual2.com/install.php"
[22/Jun/2025:20:16:14 +0000] - 200 200 - GET https campusvirtual2.com "/install.php" [Client 162.158.126.77] [Length 4711] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
[22/Jun/2025:20:16:14 +0000] - 200 200 - GET https campusvirtual2.com "/install/css.php" [Client 162.158.126.77] [Length 93205] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "https://campusvirtual2.com/install.php"
[22/Jun/2025:20:16:15 +0000] - 404 404 - GET https campusvirtual2.com "/theme/clean/pix/favicon.ico" [Client 162.158.127.170] [Length 247] [Gzip 1.19] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "https://campusvirtual2.com/install.php"
[22/Jun/2025:20:16:26 +0000] - 200 200 - POST https campusvirtual2.com "/install.php" [Client 162.158.126.77] [Length 4747] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "https://campusvirtual2.com/install.php"
[22/Jun/2025:20:16:26 +0000] - 200 200 - GET https campusvirtual2.com "/install/css.php" [Client 162.158.126.77] [Length 93212] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "https://campusvirtual2.com/install.php"
[22/Jun/2025:20:16:27 +0000] - 200 200 - POST https campusvirtual2.com "/install.php" [Client 162.158.126.77] [Length 1745] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "https://campusvirtual2.com/install.php"
[22/Jun/2025:20:16:27 +0000] - 200 200 - GET https campusvirtual2.com "/install/css.php" [Client 162.158.126.77] [Length 93212] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "https://campusvirtual2.com/install.php"
[22/Jun/2025:20:16:33 +0000] - 200 200 - POST https campusvirtual2.com "/install.php" [Client 162.158.126.77] [Length 1356] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "https://campusvirtual2.com/install.php"
[22/Jun/2025:20:16:34 +0000] - 200 200 - GET https campusvirtual2.com "/install/css.php" [Client 162.158.126.77] [Length 93212] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "https://campusvirtual2.com/install.php"
[22/Jun/2025:20:16:42 +0000] - 200 200 - POST https campusvirtual2.com "/install.php" [Client 162.158.126.77] [Length 1536] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "https://campusvirtual2.com/install.php"
[22/Jun/2025:20:16:42 +0000] - 200 200 - GET https campusvirtual2.com "/install/css.php" [Client 162.158.126.77] [Length 93212] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "https://campusvirtual2.com/install.php"
[22/Jun/2025:20:17:48 +0000] - 200 200 - POST https campusvirtual2.com "/install.php" [Client 162.158.126.77] [Length 940] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "https://campusvirtual2.com/install.php"
[22/Jun/2025:20:17:49 +0000] - 200 200 - GET https campusvirtual2.com "/admin/index.php?lang=pt_br" [Client 162.158.126.71] [Length 6603] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
[22/Jun/2025:20:17:57 +0000] - 200 200 - GET https campusvirtual2.com "/admin/index.php?lang=pt_br" [Client 162.158.126.71] [Length 6598] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "https://campusvirtual2.com/install.php"
[22/Jun/2025:20:18:01 +0000] - 200 200 - GET https campusvirtual2.com "/admin/index.php?lang=pt_br" [Client 162.158.126.71] [Length 6602] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "https://campusvirtual2.com/install.php"
